time,unit_key,value
2023-08-31,283_BIDWILLII_4_2,0.16182120236575345
2023-09-30,283_BIDWILLII_4_2,0.09488016982841584
2023-10-31,283_BIDWILLII_4_2,0.16173114378181122
2023-11-30,283_BIDWILLII_4_2,0.16296450988105682
2023-12-31,283_BIDWILLII_4_2,0.0
2024-01-31,283_BIDWILLII_4_2,0.0
2024-02-29,283_BIDWILLII_4_2,0.18380282158982558
2024-03-31,283_BIDWILLII_4_2,0.0
2024-04-30,283_BIDWILLII_4_2,0.0
2024-05-31,283_BIDWILLII_4_2,0.172000150046181
2024-06-30,283_BIDWILLII_4_2,0.17282688914167896
2024-07-31,283_BIDWILLII_4_2,0.1722976347005615
2024-08-31,283_BIDWILLII_4_2,0.17260043433234562
2024-09-30,283_BIDWILLII_4_2,0.17158756679996187
2024-10-31,283_BIDWILLII_4_2,0.175337452568632
2024-11-30,283_BIDWILLII_4_2,0.0
2024-12-31,283_BIDWILLII_4_2,0.0
2025-01-31,283_BIDWILLII_4_2,0.13200411318773694
2025-02-28,283_BIDWILLII_4_2,0.0
2025-03-31,283_BIDWILLII_4_2,0.08151476357098056
2025-04-30,283_BIDWILLII_4_2,0.12116931421229195
2025-05-31,283_BIDWILLII_4_2,0.1647946830479919
2016-06-30,283_BIDWILLII_4_3,0.1852228737958329
2016-07-31,283_BIDWILLII_4_3,0.18674112601145185
2016-08-31,283_BIDWILLII_4_3,0.1889659044971409
2016-09-30,283_BIDWILLII_4_3,0.0
2016-10-31,283_BIDWILLII_4_3,0.1987793039285622
2016-11-30,283_BIDWILLII_4_3,0.19065146924118181
2016-12-31,283_BIDWILLII_4_3,0.0
2017-01-31,283_BIDWILLII_4_3,0.22744387219399903
2017-02-28,283_BIDWILLII_4_3,0.20242463974433939
2017-03-31,283_BIDWILLII_4_3,0.0
2017-04-30,283_BIDWILLII_4_3,0.21052212473953835
2017-05-31,283_BIDWILLII_4_3,0.19962431121150317
2017-06-30,283_BIDWILLII_4_3,0.0
2017-07-31,283_BIDWILLII_4_3,0.1900577964309353
2017-08-31,283_BIDWILLII_4_3,0.18420514887335324
2017-09-30,283_BIDWILLII_4_3,0.1820216538199119
2017-10-31,283_BIDWILLII_4_3,0.0
2017-11-30,283_BIDWILLII_4_3,0.23260289116696967
2017-12-31,283_BIDWILLII_4_3,0.21278535112890787
2018-01-31,283_BIDWILLII_4_3,0.0
2018-02-28,283_BIDWILLII_4_3,0.20734002852277789
2018-03-31,283_BIDWILLII_4_3,0.20786121511588657
2018-04-30,283_BIDWILLII_4_3,0.20075422181869623
2018-05-31,283_BIDWILLII_4_3,0.19630361447277328
2018-06-30,283_BIDWILLII_4_3,0.19001888246983753
2018-07-31,283_BIDWILLII_4_3,0.18816760569532878
2018-08-31,283_BIDWILLII_4_3,0.17815095027585112
2018-09-30,283_BIDWILLII_4_3,0.0
2018-10-31,283_BIDWILLII_4_3,0.1893058049295673
2018-11-30,283_BIDWILLII_4_3,0.06855832468211548
2018-12-31,283_BIDWILLII_4_3,0.0
2019-01-31,283_BIDWILLII_4_3,0.0
2019-02-28,283_BIDWILLII_4_3,0.1530994219124018
2019-03-31,283_BIDWILLII_4_3,0.17877531731934804
2019-04-30,283_BIDWILLII_4_3,0.0
2019-05-31,283_BIDWILLII_4_3,0.183032616217334
2019-06-30,283_BIDWILLII_4_3,0.09625579235131464
2019-07-31,283_BIDWILLII_4_3,0.17772067819035334
2019-08-31,283_BIDWILLII_4_3,0.17005424961051854
2019-09-30,283_BIDWILLII_4_3,0.1502605133936991
2019-10-31,283_BIDWILLII_4_3,0.17674399238307364
2019-11-30,283_BIDWILLII_4_3,0.167184395386417
2019-12-31,283_BIDWILLII_4_3,0.1807847661518179
2020-01-31,283_BIDWILLII_4_3,0.0
2020-02-29,283_BIDWILLII_4_3,0.19671880172080622
2020-03-31,283_BIDWILLII_4_3,0.2058236270806582
2020-04-30,283_BIDWILLII_4_3,0.1957238419221743
2020-05-31,283_BIDWILLII_4_3,0.1839303457075526
2020-06-30,283_BIDWILLII_4_3,0.18122497355351164
2020-07-31,283_BIDWILLII_4_3,0.0
2020-08-31,283_BIDWILLII_4_3,0.17450526539939176
2020-09-30,283_BIDWILLII_4_3,0.17664792300088153
2020-10-31,283_BIDWILLII_4_3,0.0
2020-11-30,283_BIDWILLII_4_3,0.19036603220298748
